gene	count
ENSPTRG00000012021	47
ENSPTRG00000012022	469
ENSPTRG00000012023	251
ENSPTRG00000012024	15
ENSPTRG00000012025	1115
ENSPTRG00000012026	101
ENSPTRG00000012028	644
ENSPTRG00000012029	79
ENSPTRG00000012031	86
ENSPTRG00000012032	159
ENSPTRG00000012033	0
ENSPTRG00000012035	1
ENSPTRG00000012036	0
ENSPTRG00000012037	28
ENSPTRG00000012038	20
ENSPTRG00000012039	23
ENSPTRG00000012040	356
ENSPTRG00000012043	292
ENSPTRG00000012044	39
ENSPTRG00000012045	640
ENSPTRG00000012046	24
ENSPTRG00000012048	2387
ENSPTRG00000012049	504
ENSPTRG00000012051	252
ENSPTRG00000012052	60
ENSPTRG00000012055	630
ENSPTRG00000012056	1348
ENSPTRG00000012057	796
ENSPTRG00000012058	531
ENSPTRG00000012059	238
ENSPTRG00000012060	1283
ENSPTRG00000012061	2171
ENSPTRG00000012062	222
ENSPTRG00000012063	188
ENSPTRG00000012064	2
ENSPTRG00000012066	114
ENSPTRG00000012069	141
ENSPTRG00000012070	2
ENSPTRG00000012071	265
ENSPTRG00000012074	548
ENSPTRG00000012075	78
ENSPTRG00000012078	167
ENSPTRG00000012079	469
ENSPTRG00000012081	98
ENSPTRG00000012082	38
ENSPTRG00000012085	247
ENSPTRG00000012086	485
ENSPTRG00000012088	167
ENSPTRG00000012089	329
ENSPTRG00000012090	100
ENSPTRG00000012091	156
ENSPTRG00000012092	2
ENSPTRG00000012094	123
ENSPTRG00000012095	10
ENSPTRG00000012096	14
ENSPTRG00000012097	1083
ENSPTRG00000012098	191
ENSPTRG00000012099	109
ENSPTRG00000012100	141
ENSPTRG00000012101	21
ENSPTRG00000012103	124
ENSPTRG00000012104	42
ENSPTRG00000012105	170
ENSPTRG00000012106	29
ENSPTRG00000012107	8
ENSPTRG00000012108	126
ENSPTRG00000012110	55
ENSPTRG00000012111	114
ENSPTRG00000012112	0
ENSPTRG00000012113	0
ENSPTRG00000012114	5
ENSPTRG00000012116	0
ENSPTRG00000012118	172
ENSPTRG00000012121	768
ENSPTRG00000012125	62
ENSPTRG00000012126	50
ENSPTRG00000012127	668
ENSPTRG00000012128	52
ENSPTRG00000012129	2288
ENSPTRG00000012130	249
ENSPTRG00000012131	151
ENSPTRG00000012132	94
ENSPTRG00000012133	34
ENSPTRG00000012134	1948
ENSPTRG00000012135	159
ENSPTRG00000012136	33
ENSPTRG00000012137	38
ENSPTRG00000012138	179
ENSPTRG00000012139	97
ENSPTRG00000012141	275
ENSPTRG00000012143	14
ENSPTRG00000012146	1113
ENSPTRG00000012147	328
ENSPTRG00000012149	343
ENSPTRG00000012150	805
ENSPTRG00000012152	475
ENSPTRG00000012153	1189
ENSPTRG00000012155	233
ENSPTRG00000012156	972
ENSPTRG00000012159	55
ENSPTRG00000012160	1
ENSPTRG00000012164	0
ENSPTRG00000012167	456
ENSPTRG00000012168	21
ENSPTRG00000012169	5
ENSPTRG00000012170	366
ENSPTRG00000012172	2
ENSPTRG00000012173	117
ENSPTRG00000012174	111
ENSPTRG00000012206	0
ENSPTRG00000012207	76
ENSPTRG00000012208	410
ENSPTRG00000012209	456
ENSPTRG00000012210	16
ENSPTRG00000012212	86
ENSPTRG00000012213	2097
ENSPTRG00000012215	3
ENSPTRG00000012219	1281
ENSPTRG00000012225	15
ENSPTRG00000012227	859
ENSPTRG00000012228	778
ENSPTRG00000012229	1788
ENSPTRG00000012230	540
ENSPTRG00000012231	6
ENSPTRG00000012232	5
ENSPTRG00000012234	326
ENSPTRG00000012235	901
ENSPTRG00000012239	116
ENSPTRG00000012241	198
ENSPTRG00000012242	714
ENSPTRG00000012244	209
ENSPTRG00000012245	688
ENSPTRG00000012246	66
ENSPTRG00000012257	125
ENSPTRG00000012258	0
ENSPTRG00000012259	26
ENSPTRG00000012260	384
ENSPTRG00000012263	15
ENSPTRG00000012265	4
ENSPTRG00000012266	810
ENSPTRG00000012267	487
ENSPTRG00000012268	170
ENSPTRG00000012269	20
ENSPTRG00000012271	186
ENSPTRG00000012273	38
ENSPTRG00000012274	166
ENSPTRG00000012275	269
ENSPTRG00000012276	104
ENSPTRG00000012277	23
ENSPTRG00000012278	92
ENSPTRG00000012279	3051
ENSPTRG00000012280	459
ENSPTRG00000012281	56
ENSPTRG00000012282	160
ENSPTRG00000012284	594
ENSPTRG00000012286	14
ENSPTRG00000012287	619
ENSPTRG00000012290	402
ENSPTRG00000012291	123
ENSPTRG00000012292	1435
ENSPTRG00000012293	18
ENSPTRG00000012294	2853
ENSPTRG00000012297	5
ENSPTRG00000012299	89
ENSPTRG00000012300	47
ENSPTRG00000012302	5
ENSPTRG00000012303	4
ENSPTRG00000012304	1
ENSPTRG00000012305	108
ENSPTRG00000012307	198
ENSPTRG00000012308	28
ENSPTRG00000012310	323
ENSPTRG00000012313	291
ENSPTRG00000012314	222
ENSPTRG00000012315	238
ENSPTRG00000012316	615
ENSPTRG00000012317	47
ENSPTRG00000012318	338
ENSPTRG00000012323	22
ENSPTRG00000012325	4
ENSPTRG00000012327	4168
ENSPTRG00000012329	1
ENSPTRG00000012330	187
ENSPTRG00000012332	902
ENSPTRG00000012333	26
ENSPTRG00000012336	19
ENSPTRG00000012342	7
ENSPTRG00000012345	16
ENSPTRG00000012346	68
ENSPTRG00000012348	12
ENSPTRG00000012356	237
ENSPTRG00000012358	169
ENSPTRG00000012360	5
ENSPTRG00000012361	160
ENSPTRG00000012362	268
ENSPTRG00000012363	1147
ENSPTRG00000012365	491
ENSPTRG00000012366	243
ENSPTRG00000012367	49
ENSPTRG00000012368	682
ENSPTRG00000012369	3
ENSPTRG00000012370	22
ENSPTRG00000012371	7
ENSPTRG00000012372	13
ENSPTRG00000012374	5
ENSPTRG00000012375	1
ENSPTRG00000012377	1
ENSPTRG00000012378	1
ENSPTRG00000012379	80
ENSPTRG00000012380	6
ENSPTRG00000012383	10
ENSPTRG00000012387	62
ENSPTRG00000012390	52
ENSPTRG00000012391	846
ENSPTRG00000012394	31
ENSPTRG00000012395	253
ENSPTRG00000012397	17
ENSPTRG00000012398	777
ENSPTRG00000012399	27
ENSPTRG00000012400	39
ENSPTRG00000012401	545
ENSPTRG00000012403	6
ENSPTRG00000012404	293
ENSPTRG00000012406	18
ENSPTRG00000012408	132
ENSPTRG00000012413	8
ENSPTRG00000012415	0
ENSPTRG00000012416	80
ENSPTRG00000012419	215
ENSPTRG00000012420	604
ENSPTRG00000012421	26
ENSPTRG00000012422	52
ENSPTRG00000012423	3712
ENSPTRG00000012425	3
ENSPTRG00000012427	18
ENSPTRG00000012428	35
ENSPTRG00000012429	374
ENSPTRG00000012431	14
ENSPTRG00000012432	171
ENSPTRG00000012433	169
ENSPTRG00000012435	448
ENSPTRG00000012436	146
ENSPTRG00000012437	162
ENSPTRG00000012438	310
ENSPTRG00000012439	56
ENSPTRG00000012440	1923
ENSPTRG00000012450	586
ENSPTRG00000012451	290
ENSPTRG00000012452	597
ENSPTRG00000012453	196
ENSPTRG00000012454	0
ENSPTRG00000012455	73
ENSPTRG00000012456	1
ENSPTRG00000012458	10
ENSPTRG00000012459	2741
ENSPTRG00000012460	2274
ENSPTRG00000012461	2908
ENSPTRG00000012467	2
ENSPTRG00000012471	60
ENSPTRG00000012475	57
ENSPTRG00000012477	0
ENSPTRG00000012479	132
ENSPTRG00000012485	4
ENSPTRG00000012486	11
ENSPTRG00000012488	9
ENSPTRG00000012490	22
ENSPTRG00000012491	692
ENSPTRG00000012492	124
ENSPTRG00000012494	1894
ENSPTRG00000012496	813
ENSPTRG00000012497	18
ENSPTRG00000012498	91
ENSPTRG00000012500	591
ENSPTRG00000012501	13
ENSPTRG00000012502	22
ENSPTRG00000012503	105
ENSPTRG00000012504	101
ENSPTRG00000012505	124
ENSPTRG00000012508	173
ENSPTRG00000012509	9
ENSPTRG00000012510	9
ENSPTRG00000012511	36
ENSPTRG00000012513	1038
ENSPTRG00000012514	524
ENSPTRG00000012515	187
ENSPTRG00000012518	407
ENSPTRG00000012521	7237
ENSPTRG00000012523	29
ENSPTRG00000012524	52
ENSPTRG00000012525	162
ENSPTRG00000012527	74
ENSPTRG00000012531	53
ENSPTRG00000012533	26
ENSPTRG00000012534	854
ENSPTRG00000012536	150
ENSPTRG00000012538	133
ENSPTRG00000012540	243
ENSPTRG00000012541	1096
ENSPTRG00000012543	536
ENSPTRG00000012544	36
ENSPTRG00000012545	15
ENSPTRG00000012546	12
ENSPTRG00000012547	8
ENSPTRG00000012548	231
ENSPTRG00000012549	563
ENSPTRG00000012550	3
ENSPTRG00000012551	576
ENSPTRG00000012553	9
ENSPTRG00000012554	11
ENSPTRG00000012555	103
ENSPTRG00000012556	19
ENSPTRG00000012557	155
ENSPTRG00000012559	1690
ENSPTRG00000012560	2
ENSPTRG00000012561	50
ENSPTRG00000012562	160
ENSPTRG00000012563	1350
ENSPTRG00000012564	379
ENSPTRG00000012566	12
ENSPTRG00000012569	28
ENSPTRG00000012571	4
ENSPTRG00000012574	195
ENSPTRG00000012575	333
ENSPTRG00000012576	1462
ENSPTRG00000012579	806
ENSPTRG00000012580	4
ENSPTRG00000012581	67
ENSPTRG00000012582	61
ENSPTRG00000012583	78
ENSPTRG00000012584	21
ENSPTRG00000012586	59
ENSPTRG00000012587	97
ENSPTRG00000012588	95
ENSPTRG00000012589	526
ENSPTRG00000012590	844
ENSPTRG00000012591	4781
ENSPTRG00000012593	19
ENSPTRG00000012594	422
ENSPTRG00000012595	343
ENSPTRG00000012597	121
ENSPTRG00000012599	17
ENSPTRG00000012600	2
ENSPTRG00000012601	7
ENSPTRG00000012602	310
ENSPTRG00000012603	8
ENSPTRG00000012604	61
ENSPTRG00000012605	3
ENSPTRG00000012608	2
ENSPTRG00000012609	6
ENSPTRG00000012612	11
ENSPTRG00000012613	56
ENSPTRG00000012614	100
ENSPTRG00000012616	252
ENSPTRG00000012617	5638
ENSPTRG00000012618	440
ENSPTRG00000012619	587
ENSPTRG00000012620	1482
ENSPTRG00000012621	77
ENSPTRG00000012624	7
ENSPTRG00000012626	2168
ENSPTRG00000012628	493
ENSPTRG00000012630	6
ENSPTRG00000012632	257
ENSPTRG00000012634	292
ENSPTRG00000012636	859
ENSPTRG00000012637	99
ENSPTRG00000012638	129
ENSPTRG00000012639	447
ENSPTRG00000012640	72
ENSPTRG00000012641	137
ENSPTRG00000012642	150
ENSPTRG00000012643	946
ENSPTRG00000012644	39
ENSPTRG00000012645	7
ENSPTRG00000012647	304
ENSPTRG00000012650	779
ENSPTRG00000012652	1952
ENSPTRG00000012653	585
ENSPTRG00000012655	1677
ENSPTRG00000012656	156
ENSPTRG00000012658	7
ENSPTRG00000012659	11443
ENSPTRG00000012660	39
ENSPTRG00000012662	6
ENSPTRG00000012663	0
ENSPTRG00000012664	0
ENSPTRG00000012665	0
ENSPTRG00000012666	0
ENSPTRG00000012667	0
ENSPTRG00000012669	0
ENSPTRG00000012672	6
ENSPTRG00000012674	205
ENSPTRG00000012676	1754
ENSPTRG00000012677	399
ENSPTRG00000012680	28
ENSPTRG00000012684	6
ENSPTRG00000012686	55
ENSPTRG00000012687	961
ENSPTRG00000012688	387
ENSPTRG00000012689	52
ENSPTRG00000012690	269
ENSPTRG00000012691	168
ENSPTRG00000012693	23
ENSPTRG00000012695	105
ENSPTRG00000012696	309
ENSPTRG00000012698	403
ENSPTRG00000012700	30
ENSPTRG00000012701	1
ENSPTRG00000012702	144
ENSPTRG00000012703	264
ENSPTRG00000012705	9
ENSPTRG00000012706	1025
ENSPTRG00000012707	114
ENSPTRG00000012708	91
ENSPTRG00000012709	2370
ENSPTRG00000012711	95
ENSPTRG00000012712	375
ENSPTRG00000012717	541
ENSPTRG00000012719	273
ENSPTRG00000012720	1888
ENSPTRG00000012721	4
ENSPTRG00000012722	14
ENSPTRG00000012723	12
ENSPTRG00000012724	19
ENSPTRG00000012726	41
ENSPTRG00000012727	0
ENSPTRG00000012728	25
ENSPTRG00000012730	395
ENSPTRG00000012731	58
ENSPTRG00000012732	287
ENSPTRG00000012733	62
ENSPTRG00000012735	178
ENSPTRG00000012736	484
ENSPTRG00000012737	253
ENSPTRG00000012738	6
ENSPTRG00000012740	5
ENSPTRG00000012741	134
ENSPTRG00000012742	547
ENSPTRG00000012743	535
ENSPTRG00000012745	334
ENSPTRG00000012746	275
ENSPTRG00000012747	3156
ENSPTRG00000012749	476
ENSPTRG00000012754	25
ENSPTRG00000012755	50
ENSPTRG00000012756	153
ENSPTRG00000012760	1484
ENSPTRG00000012761	295
ENSPTRG00000012763	51
ENSPTRG00000012764	121
ENSPTRG00000012765	67
ENSPTRG00000012767	76
ENSPTRG00000012768	33
ENSPTRG00000012769	22
ENSPTRG00000012770	96
ENSPTRG00000012771	882
ENSPTRG00000012772	298
ENSPTRG00000012774	433
ENSPTRG00000012775	501
ENSPTRG00000012776	229
ENSPTRG00000012777	6
ENSPTRG00000012778	121
ENSPTRG00000012779	810
ENSPTRG00000012782	449
ENSPTRG00000012783	187
ENSPTRG00000012784	126
ENSPTRG00000012785	912
ENSPTRG00000012787	110
ENSPTRG00000012790	48
ENSPTRG00000012791	693
ENSPTRG00000012792	553
ENSPTRG00000012793	101
ENSPTRG00000012794	111
ENSPTRG00000012795	161
ENSPTRG00000012796	2127
ENSPTRG00000012797	311
ENSPTRG00000012798	77
ENSPTRG00000012800	44
ENSPTRG00000012801	49
ENSPTRG00000012803	38
ENSPTRG00000012804	528
ENSPTRG00000012805	14
ENSPTRG00000012807	31
ENSPTRG00000012808	295
ENSPTRG00000012809	20
ENSPTRG00000012811	342
ENSPTRG00000012812	14
ENSPTRG00000012814	73
ENSPTRG00000012817	1085
ENSPTRG00000012818	969
ENSPTRG00000012821	339
ENSPTRG00000012822	124
ENSPTRG00000012823	77
ENSPTRG00000012824	178
ENSPTRG00000012828	76
ENSPTRG00000012829	39
ENSPTRG00000012830	3897
ENSPTRG00000012831	193
ENSPTRG00000012833	2
ENSPTRG00000012837	0
ENSPTRG00000012838	84
ENSPTRG00000012839	241
ENSPTRG00000012841	61
ENSPTRG00000012842	315
ENSPTRG00000012844	2
ENSPTRG00000012846	1341
ENSPTRG00000012847	31
ENSPTRG00000012848	73
ENSPTRG00000012849	28
ENSPTRG00000012850	33
ENSPTRG00000012852	154
ENSPTRG00000012853	103
ENSPTRG00000012855	3
ENSPTRG00000012857	37
ENSPTRG00000012858	10
ENSPTRG00000012859	0
ENSPTRG00000012861	1
ENSPTRG00000012862	8
ENSPTRG00000012863	601
ENSPTRG00000012865	137
ENSPTRG00000012866	337
ENSPTRG00000012868	50
ENSPTRG00000012869	8097
ENSPTRG00000012873	1355
ENSPTRG00000012875	199
ENSPTRG00000012876	21
ENSPTRG00000012879	3
ENSPTRG00000012880	1014
ENSPTRG00000012881	15
ENSPTRG00000012883	26
ENSPTRG00000012885	55
ENSPTRG00000012886	21
ENSPTRG00000012888	63
ENSPTRG00000012889	22
ENSPTRG00000012891	165
ENSPTRG00000012892	309
ENSPTRG00000012893	21
ENSPTRG00000012894	176
ENSPTRG00000012895	251
ENSPTRG00000012896	1116
ENSPTRG00000012897	288
ENSPTRG00000012898	172
ENSPTRG00000012900	55
ENSPTRG00000012901	538
ENSPTRG00000012903	1249
ENSPTRG00000012904	0
ENSPTRG00000012906	357
ENSPTRG00000012908	2
ENSPTRG00000012909	0
ENSPTRG00000012911	1127
ENSPTRG00000012913	783
ENSPTRG00000012914	2682
ENSPTRG00000012915	278
ENSPTRG00000012916	27
ENSPTRG00000012917	56
ENSPTRG00000012918	356
ENSPTRG00000012919	10
ENSPTRG00000012920	268
ENSPTRG00000012921	186
ENSPTRG00000012922	172
ENSPTRG00000012923	356
ENSPTRG00000012924	343
ENSPTRG00000012925	488
ENSPTRG00000012926	628
ENSPTRG00000012927	175
ENSPTRG00000012928	215
ENSPTRG00000012929	0
ENSPTRG00000012931	14
ENSPTRG00000012934	0
ENSPTRG00000012937	28
ENSPTRG00000012938	7
ENSPTRG00000012940	26
ENSPTRG00000012941	437
ENSPTRG00000012942	1839
ENSPTRG00000012943	999
ENSPTRG00000012944	306
ENSPTRG00000012945	319
ENSPTRG00000012946	588
ENSPTRG00000012947	42
ENSPTRG00000012948	116
ENSPTRG00000012949	3992
ENSPTRG00000012951	3190
ENSPTRG00000012952	2585
ENSPTRG00000012953	5
ENSPTRG00000012954	467
ENSPTRG00000012955	84
ENSPTRG00000012957	1907
ENSPTRG00000012959	217
ENSPTRG00000012960	199
ENSPTRG00000012961	1033
ENSPTRG00000012962	253
ENSPTRG00000012963	1262
ENSPTRG00000012964	191
ENSPTRG00000012965	240
ENSPTRG00000012966	818
ENSPTRG00000012967	1252
ENSPTRG00000012969	6
ENSPTRG00000012972	453
ENSPTRG00000012974	288
ENSPTRG00000012975	4
ENSPTRG00000012976	843
ENSPTRG00000012977	64
ENSPTRG00000012978	1192
ENSPTRG00000012979	12
ENSPTRG00000012980	324
ENSPTRG00000012981	253
ENSPTRG00000012982	1178
ENSPTRG00000012985	6
ENSPTRG00000012986	461
ENSPTRG00000012987	220
ENSPTRG00000012988	101
ENSPTRG00000012989	38
ENSPTRG00000012990	41
ENSPTRG00000012991	37
ENSPTRG00000012992	25
ENSPTRG00000012993	643
ENSPTRG00000012994	1
ENSPTRG00000012995	103
ENSPTRG00000012996	0
ENSPTRG00000012999	4
ENSPTRG00000013000	6
ENSPTRG00000013001	229
ENSPTRG00000013004	63
ENSPTRG00000013005	629
ENSPTRG00000013006	25
ENSPTRG00000013007	191
ENSPTRG00000013010	55
ENSPTRG00000013011	52
ENSPTRG00000013012	79
ENSPTRG00000013015	886
ENSPTRG00000013018	6911
ENSPTRG00000013019	0
ENSPTRG00000013020	0
ENSPTRG00000013021	1190
ENSPTRG00000013022	4
ENSPTRG00000013023	242
ENSPTRG00000013025	2982
ENSPTRG00000013027	7
ENSPTRG00000013028	1
ENSPTRG00000013030	225
ENSPTRG00000013032	185
ENSPTRG00000013033	52
ENSPTRG00000013034	5
ENSPTRG00000013035	0
ENSPTRG00000013036	2
ENSPTRG00000013037	8
ENSPTRG00000013040	1
ENSPTRG00000013043	573
ENSPTRG00000013046	21
ENSPTRG00000013048	3523
ENSPTRG00000013049	1
ENSPTRG00000013050	188
ENSPTRG00000013051	375
ENSPTRG00000013052	11
ENSPTRG00000013053	27
ENSPTRG00000013054	0
ENSPTRG00000013058	0
ENSPTRG00000013062	0
ENSPTRG00000013063	0
ENSPTRG00000013064	0
ENSPTRG00000013065	84
ENSPTRG00000013066	122
ENSPTRG00000013067	82
ENSPTRG00000013068	1
ENSPTRG00000013069	3
ENSPTRG00000013070	374
ENSPTRG00000013071	8
ENSPTRG00000013074	6
ENSPTRG00000013075	30
ENSPTRG00000013076	18
ENSPTRG00000013077	1056
ENSPTRG00000013078	6
ENSPTRG00000013080	412
ENSPTRG00000013081	272
ENSPTRG00000013082	184
ENSPTRG00000013084	1
ENSPTRG00000013088	397
ENSPTRG00000013089	18
ENSPTRG00000013092	347
ENSPTRG00000013097	18
ENSPTRG00000013099	368
ENSPTRG00000013101	0
ENSPTRG00000013102	271
ENSPTRG00000013103	112
ENSPTRG00000013105	141
ENSPTRG00000013107	224
ENSPTRG00000013108	662
ENSPTRG00000013112	6941
ENSPTRG00000013113	1
ENSPTRG00000013114	1
ENSPTRG00000013115	130
ENSPTRG00000013116	488
ENSPTRG00000013117	175
ENSPTRG00000013118	866
ENSPTRG00000013119	22
ENSPTRG00000013121	1541
ENSPTRG00000013123	336
ENSPTRG00000013125	1428
ENSPTRG00000013127	473
ENSPTRG00000013128	929
ENSPTRG00000013129	132
ENSPTRG00000013130	888
ENSPTRG00000013131	809
ENSPTRG00000013134	1
ENSPTRG00000013135	0
ENSPTRG00000013136	1
ENSPTRG00000013137	0
ENSPTRG00000013143	15
ENSPTRG00000013144	670
ENSPTRG00000013145	535
ENSPTRG00000013147	394
ENSPTRG00000013150	25
ENSPTRG00000013152	51
ENSPTRG00000013153	19
ENSPTRG00000013154	44
ENSPTRG00000013155	864
ENSPTRG00000013156	742
ENSPTRG00000013160	2837
ENSPTRG00000013161	180
ENSPTRG00000013163	2529
ENSPTRG00000013164	919
ENSPTRG00000013165	12
ENSPTRG00000013166	1
ENSPTRG00000013170	50
ENSPTRG00000013171	5896
ENSPTRG00000013172	55
ENSPTRG00000013173	560
ENSPTRG00000013174	54
ENSPTRG00000013175	10
ENSPTRG00000013176	165
ENSPTRG00000013177	127
ENSPTRG00000013178	75
ENSPTRG00000013179	1024
ENSPTRG00000013180	374
ENSPTRG00000013182	29
ENSPTRG00000013183	0
ENSPTRG00000013185	564
ENSPTRG00000013186	324
ENSPTRG00000013187	2
ENSPTRG00000013188	1413
ENSPTRG00000013189	8
ENSPTRG00000013190	54
ENSPTRG00000013191	203
ENSPTRG00000013192	4651
ENSPTRG00000013194	351
ENSPTRG00000013195	51
ENSPTRG00000013196	507
ENSPTRG00000013198	951
ENSPTRG00000013199	2
ENSPTRG00000013200	168
ENSPTRG00000013201	12
ENSPTRG00000013202	87
ENSPTRG00000013204	513
ENSPTRG00000013205	53
ENSPTRG00000013206	951
ENSPTRG00000013207	72
ENSPTRG00000013209	22
ENSPTRG00000013211	380
ENSPTRG00000013214	274
ENSPTRG00000013215	26
ENSPTRG00000013218	0
ENSPTRG00000013219	397
ENSPTRG00000013220	1321
ENSPTRG00000013221	666
ENSPTRG00000013222	87
ENSPTRG00000013223	104
ENSPTRG00000013228	818
ENSPTRG00000013229	28
ENSPTRG00000013230	2286
ENSPTRG00000013231	265
ENSPTRG00000013233	54
ENSPTRG00000013234	130
ENSPTRG00000013235	22
ENSPTRG00000013238	37
ENSPTRG00000013239	0
ENSPTRG00000013241	2762
ENSPTRG00000013242	197
ENSPTRG00000013243	324
ENSPTRG00000013244	599
ENSPTRG00000013245	9
ENSPTRG00000013246	35071
ENSPTRG00000013247	291
ENSPTRG00000013248	125
ENSPTRG00000013250	100
ENSPTRG00000013252	831
ENSPTRG00000013255	15
ENSPTRG00000013256	12
ENSPTRG00000013257	103
ENSPTRG00000013258	1584
ENSPTRG00000013259	146
ENSPTRG00000013261	46
ENSPTRG00000013263	11
ENSPTRG00000013269	374
ENSPTRG00000013271	405
ENSPTRG00000013272	7
ENSPTRG00000013273	935
ENSPTRG00000013274	33
ENSPTRG00000013275	2694
ENSPTRG00000013276	600
ENSPTRG00000013277	1
ENSPTRG00000013278	336
ENSPTRG00000013279	89
ENSPTRG00000013280	95
ENSPTRG00000013282	260
ENSPTRG00000013283	544
ENSPTRG00000013285	176
ENSPTRG00000013287	397
ENSPTRG00000013289	46
ENSPTRG00000013290	117
ENSPTRG00000013291	519
ENSPTRG00000013293	0
ENSPTRG00000013294	14
ENSPTRG00000013298	124
ENSPTRG00000013299	422
ENSPTRG00000013301	23
ENSPTRG00000013306	133
ENSPTRG00000013308	193
ENSPTRG00000013309	3
ENSPTRG00000013310	77
ENSPTRG00000013311	5
ENSPTRG00000013314	7
ENSPTRG00000013316	2
ENSPTRG00000013317	2
ENSPTRG00000013318	11
ENSPTRG00000013319	39
ENSPTRG00000013320	353
ENSPTRG00000013321	5672
ENSPTRG00000013323	1
ENSPTRG00000013324	3
ENSPTRG00000013325	1
ENSPTRG00000013326	0
ENSPTRG00000013329	2
ENSPTRG00000013331	6
ENSPTRG00000013333	855
ENSPTRG00000013334	2
ENSPTRG00000013335	1175
ENSPTRG00000013336	452
ENSPTRG00000013337	11
ENSPTRG00000013338	1185
ENSPTRG00000013340	2121
ENSPTRG00000013342	115
ENSPTRG00000013344	1744
ENSPTRG00000013346	0
ENSPTRG00000013348	0
ENSPTRG00000013351	0
ENSPTRG00000013352	0
ENSPTRG00000013353	0
ENSPTRG00000013354	0
ENSPTRG00000013356	0
ENSPTRG00000013357	0
ENSPTRG00000013358	0
ENSPTRG00000013359	76
ENSPTRG00000013360	8
ENSPTRG00000013361	5
ENSPTRG00000013363	10
ENSPTRG00000013364	104
ENSPTRG00000013365	29
ENSPTRG00000013367	17
ENSPTRG00000013368	135
ENSPTRG00000013369	9
ENSPTRG00000013370	85
ENSPTRG00000013371	38
ENSPTRG00000013372	83
ENSPTRG00000013374	97
ENSPTRG00000013375	8
ENSPTRG00000013376	932
ENSPTRG00000013377	63
ENSPTRG00000013383	503
ENSPTRG00000013384	81
ENSPTRG00000013385	218
ENSPTRG00000013387	0
ENSPTRG00000013388	3
ENSPTRG00000013390	2
ENSPTRG00000013391	2
ENSPTRG00000013393	0
ENSPTRG00000013395	1
ENSPTRG00000013396	2
ENSPTRG00000013399	472
ENSPTRG00000013400	1400
ENSPTRG00000013401	0
ENSPTRG00000013402	21
ENSPTRG00000013403	0
ENSPTRG00000013404	11
ENSPTRG00000013405	0
ENSPTRG00000013406	270
ENSPTRG00000013408	2371
ENSPTRG00000013410	877
ENSPTRG00000013412	943
ENSPTRG00000013413	8
ENSPTRG00000013414	361
ENSPTRG00000013415	413
ENSPTRG00000013416	3594
ENSPTRG00000013417	2419
ENSPTRG00000013418	255
ENSPTRG00000013420	1042
ENSPTRG00000013421	760
ENSPTRG00000013423	916
ENSPTRG00000013424	330
ENSPTRG00000013426	277
ENSPTRG00000013428	1375
ENSPTRG00000013429	725
ENSPTRG00000013430	69
ENSPTRG00000013431	24
ENSPTRG00000013434	530
ENSPTRG00000013435	524
ENSPTRG00000013437	2
ENSPTRG00000013438	463
ENSPTRG00000013439	9
ENSPTRG00000013440	614
ENSPTRG00000013441	5
ENSPTRG00000013442	420
ENSPTRG00000013445	0
ENSPTRG00000013446	0
ENSPTRG00000013447	1
ENSPTRG00000013448	0
ENSPTRG00000013452	319
ENSPTRG00000013453	1769
ENSPTRG00000013454	7
ENSPTRG00000013455	5780
ENSPTRG00000013456	169
ENSPTRG00000013457	2450
ENSPTRG00000013458	231
ENSPTRG00000013459	48
ENSPTRG00000013460	150
ENSPTRG00000013461	18
ENSPTRG00000013462	2442
ENSPTRG00000013464	141
ENSPTRG00000013465	299
ENSPTRG00000013468	12
ENSPTRG00000013469	84
ENSPTRG00000013470	99
ENSPTRG00000013471	659
ENSPTRG00000013472	0
ENSPTRG00000013473	377
ENSPTRG00000013474	965
ENSPTRG00000013476	2175
ENSPTRG00000013479	2001
ENSPTRG00000013480	226
ENSPTRG00000013481	151
ENSPTRG00000013483	106
ENSPTRG00000013484	54
ENSPTRG00000013485	0
ENSPTRG00000013486	7
ENSPTRG00000013488	820
ENSPTRG00000013489	1
ENSPTRG00000013490	7
ENSPTRG00000013492	261
ENSPTRG00000013493	140
ENSPTRG00000013495	33
ENSPTRG00000013497	126
ENSPTRG00000013498	592
ENSPTRG00000013500	961
ENSPTRG00000013501	246
ENSPTRG00000013502	14
ENSPTRG00000013503	4
ENSPTRG00000013504	1015
ENSPTRG00000013505	36
ENSPTRG00000013506	0
ENSPTRG00000013507	27
ENSPTRG00000013508	26
ENSPTRG00000013509	128
ENSPTRG00000013510	5
ENSPTRG00000013511	0
ENSPTRG00000013512	328
ENSPTRG00000013514	141
ENSPTRG00000013515	554
ENSPTRG00000013516	9
ENSPTRG00000013517	4
ENSPTRG00000013519	1
ENSPTRG00000013522	237
ENSPTRG00000013524	70
ENSPTRG00000013526	37
ENSPTRG00000013527	8
ENSPTRG00000013528	479
ENSPTRG00000013529	10713
ENSPTRG00000013531	15
ENSPTRG00000013532	496
ENSPTRG00000013533	685
ENSPTRG00000013534	761
ENSPTRG00000013535	2
ENSPTRG00000013536	2
ENSPTRG00000013537	1
ENSPTRG00000013538	0
ENSPTRG00000013540	10
ENSPTRG00000013541	41
ENSPTRG00000013542	9
ENSPTRG00000013544	1684
ENSPTRG00000013545	21
ENSPTRG00000013547	405
ENSPTRG00000013549	14
ENSPTRG00000013550	1
ENSPTRG00000013552	1
