gene	count
ENSPTRG00000009962	54
ENSPTRG00000009963	869
ENSPTRG00000009964	2260
ENSPTRG00000009965	5724
ENSPTRG00000009966	169
ENSPTRG00000009967	328
ENSPTRG00000009969	116
ENSPTRG00000009970	44
ENSPTRG00000009971	181
ENSPTRG00000009972	579
ENSPTRG00000009973	163
ENSPTRG00000009974	1838
ENSPTRG00000009975	614
ENSPTRG00000009977	325
ENSPTRG00000009978	4
ENSPTRG00000009979	388
ENSPTRG00000009980	1104
ENSPTRG00000009981	8
ENSPTRG00000009982	774
ENSPTRG00000009983	70
ENSPTRG00000009984	178
ENSPTRG00000009985	4495
ENSPTRG00000009986	205
ENSPTRG00000009987	8
ENSPTRG00000009988	237
ENSPTRG00000009989	536
ENSPTRG00000009990	15
ENSPTRG00000009991	3563
ENSPTRG00000009992	29
ENSPTRG00000009993	525
ENSPTRG00000009994	270
ENSPTRG00000009995	14
ENSPTRG00000009997	346
ENSPTRG00000009998	534
ENSPTRG00000009999	28
ENSPTRG00000010001	870
ENSPTRG00000010002	259
ENSPTRG00000010006	227
ENSPTRG00000010009	139
ENSPTRG00000010010	321
ENSPTRG00000010011	679
ENSPTRG00000010012	1190
ENSPTRG00000010015	59
ENSPTRG00000010016	148
ENSPTRG00000010019	62
ENSPTRG00000010020	37
ENSPTRG00000010021	1154
ENSPTRG00000010022	475
ENSPTRG00000010023	7
ENSPTRG00000010024	1403
ENSPTRG00000010025	187
ENSPTRG00000010026	91
ENSPTRG00000010027	51
ENSPTRG00000010028	236
ENSPTRG00000010029	411
ENSPTRG00000010031	357
ENSPTRG00000010033	99
ENSPTRG00000010034	187
ENSPTRG00000010035	0
ENSPTRG00000010036	44
ENSPTRG00000010037	0
ENSPTRG00000010038	6
ENSPTRG00000010039	191
ENSPTRG00000010040	6623
ENSPTRG00000010041	424
ENSPTRG00000010042	2301
ENSPTRG00000010044	14
ENSPTRG00000010045	321
ENSPTRG00000010047	2961
ENSPTRG00000010048	154
ENSPTRG00000010050	0
ENSPTRG00000010051	1679
ENSPTRG00000010052	3
ENSPTRG00000010053	135
ENSPTRG00000010056	648
ENSPTRG00000010057	39
ENSPTRG00000010058	0
ENSPTRG00000010059	0
ENSPTRG00000010060	525
ENSPTRG00000010062	15
ENSPTRG00000010064	3
ENSPTRG00000010067	12
ENSPTRG00000010069	327
ENSPTRG00000010072	178
ENSPTRG00000010074	663
ENSPTRG00000010075	144
ENSPTRG00000010076	545
ENSPTRG00000010077	252
ENSPTRG00000010080	396
ENSPTRG00000010083	525
ENSPTRG00000010084	1
ENSPTRG00000010085	0
ENSPTRG00000010090	0
ENSPTRG00000010091	0
ENSPTRG00000010094	161
ENSPTRG00000010095	76
ENSPTRG00000010099	1248
ENSPTRG00000010100	41
ENSPTRG00000010102	3
ENSPTRG00000010103	117
ENSPTRG00000010105	52
ENSPTRG00000010107	1704
ENSPTRG00000010108	1829
ENSPTRG00000010109	37
ENSPTRG00000010110	378
ENSPTRG00000010111	306
ENSPTRG00000010113	187
ENSPTRG00000010114	1499
ENSPTRG00000010115	143
ENSPTRG00000010117	83
ENSPTRG00000010120	1030
ENSPTRG00000010121	171
ENSPTRG00000010123	362
ENSPTRG00000010124	37373
ENSPTRG00000010125	5
ENSPTRG00000010126	25
ENSPTRG00000010127	195
ENSPTRG00000010129	9
ENSPTRG00000010133	201
ENSPTRG00000010134	40
ENSPTRG00000010135	2389
ENSPTRG00000010137	217
ENSPTRG00000010138	340
ENSPTRG00000010139	80
ENSPTRG00000010140	0
ENSPTRG00000010141	46
ENSPTRG00000010142	72
ENSPTRG00000010144	1
ENSPTRG00000010151	127
ENSPTRG00000010153	1152
ENSPTRG00000010155	2382
ENSPTRG00000010157	211
ENSPTRG00000010160	602
ENSPTRG00000010161	165
ENSPTRG00000010162	0
ENSPTRG00000010163	4319
ENSPTRG00000010164	10
ENSPTRG00000010165	510
ENSPTRG00000010166	526
ENSPTRG00000010167	66
ENSPTRG00000010168	20
ENSPTRG00000010170	41
ENSPTRG00000010173	219
ENSPTRG00000010174	307
ENSPTRG00000010175	3
ENSPTRG00000010176	2498
ENSPTRG00000010180	418
ENSPTRG00000010183	2873
ENSPTRG00000010184	1138
ENSPTRG00000010185	174
ENSPTRG00000010187	897
ENSPTRG00000010188	125
ENSPTRG00000010190	1462
ENSPTRG00000010192	3916
ENSPTRG00000010194	278
ENSPTRG00000010195	1140
ENSPTRG00000010196	858
ENSPTRG00000010198	793
ENSPTRG00000010199	890
ENSPTRG00000010200	786
ENSPTRG00000010203	157
ENSPTRG00000010204	107
ENSPTRG00000010208	89
ENSPTRG00000010209	1420
ENSPTRG00000010210	958
ENSPTRG00000010211	225
ENSPTRG00000010213	487
ENSPTRG00000010215	166
ENSPTRG00000010217	1
ENSPTRG00000010218	1354
ENSPTRG00000010219	2084
ENSPTRG00000010220	706
ENSPTRG00000010221	201
ENSPTRG00000010222	117
ENSPTRG00000010223	1481
ENSPTRG00000010225	117
ENSPTRG00000010226	564
ENSPTRG00000010227	628
ENSPTRG00000010228	4
ENSPTRG00000010229	11
ENSPTRG00000010230	4077
ENSPTRG00000010231	4
ENSPTRG00000010232	77
ENSPTRG00000010233	396
ENSPTRG00000010234	809
ENSPTRG00000010236	72
ENSPTRG00000010237	584
ENSPTRG00000010238	457
ENSPTRG00000010240	2
ENSPTRG00000010242	519
ENSPTRG00000010243	1332
ENSPTRG00000010244	362
ENSPTRG00000010245	67
ENSPTRG00000010246	40
ENSPTRG00000010247	6
ENSPTRG00000010248	69
ENSPTRG00000010249	99
ENSPTRG00000010250	2
ENSPTRG00000010252	726
ENSPTRG00000010253	16329
ENSPTRG00000010254	1457
ENSPTRG00000010256	60
ENSPTRG00000010257	1
ENSPTRG00000010258	724
ENSPTRG00000010259	5118
ENSPTRG00000010261	3749
ENSPTRG00000010263	491
ENSPTRG00000010264	764
ENSPTRG00000010265	64
ENSPTRG00000010267	498
ENSPTRG00000010268	107
ENSPTRG00000010269	2
ENSPTRG00000010272	432
ENSPTRG00000010273	4212
ENSPTRG00000010274	53
ENSPTRG00000010275	190
ENSPTRG00000010276	244
ENSPTRG00000010277	72
ENSPTRG00000010278	572
ENSPTRG00000010279	487
ENSPTRG00000010286	1145
ENSPTRG00000010288	12614
ENSPTRG00000010290	149
ENSPTRG00000010291	2
ENSPTRG00000010292	8229
ENSPTRG00000010294	1708
ENSPTRG00000010295	7
ENSPTRG00000010296	376
ENSPTRG00000010297	2118
ENSPTRG00000010298	12
ENSPTRG00000010299	221
ENSPTRG00000010300	509
ENSPTRG00000010301	18
ENSPTRG00000010302	1046
ENSPTRG00000010307	278
ENSPTRG00000010308	1047
ENSPTRG00000010309	161
ENSPTRG00000010310	3077
ENSPTRG00000010311	869
ENSPTRG00000010313	23
ENSPTRG00000010314	3
ENSPTRG00000010315	2977
ENSPTRG00000010318	477
ENSPTRG00000010319	506
ENSPTRG00000010322	212
ENSPTRG00000010324	103
ENSPTRG00000010326	20
ENSPTRG00000010327	88
ENSPTRG00000010328	8
ENSPTRG00000010334	1159
ENSPTRG00000010335	1440
ENSPTRG00000010336	703
ENSPTRG00000010337	1636
ENSPTRG00000010338	1874
ENSPTRG00000010339	740
ENSPTRG00000010343	117
ENSPTRG00000010344	8
ENSPTRG00000010346	2
ENSPTRG00000010347	2
ENSPTRG00000010349	25
ENSPTRG00000010350	146
ENSPTRG00000010351	847
ENSPTRG00000010352	126
ENSPTRG00000010354	8
ENSPTRG00000010356	2096
ENSPTRG00000010358	0
ENSPTRG00000010359	287
ENSPTRG00000010360	259
ENSPTRG00000010362	459
ENSPTRG00000010364	812
ENSPTRG00000010365	118
ENSPTRG00000010366	5425
ENSPTRG00000010367	5
ENSPTRG00000010369	23500
ENSPTRG00000010372	2
ENSPTRG00000010373	479
ENSPTRG00000010375	190
ENSPTRG00000010376	32
ENSPTRG00000010377	5
ENSPTRG00000010378	15
ENSPTRG00000010379	2
ENSPTRG00000010384	0
ENSPTRG00000010385	321
ENSPTRG00000010386	86
ENSPTRG00000010387	916
ENSPTRG00000010388	28
ENSPTRG00000010390	8
ENSPTRG00000010392	343
ENSPTRG00000010393	1282
ENSPTRG00000010394	676
ENSPTRG00000010395	413
ENSPTRG00000010396	8
ENSPTRG00000010397	33
ENSPTRG00000010398	10
ENSPTRG00000010401	9
ENSPTRG00000010402	93
ENSPTRG00000010403	2
ENSPTRG00000010404	2
ENSPTRG00000010405	1416
ENSPTRG00000010406	2742
ENSPTRG00000010408	4
ENSPTRG00000010409	1424
ENSPTRG00000010412	737
ENSPTRG00000010413	1109
ENSPTRG00000010414	2
ENSPTRG00000010415	79
ENSPTRG00000010416	379
ENSPTRG00000010417	276
ENSPTRG00000010418	299
ENSPTRG00000010419	88
ENSPTRG00000010420	91
ENSPTRG00000010422	3315
ENSPTRG00000010423	311
ENSPTRG00000010424	1720
ENSPTRG00000010425	32
ENSPTRG00000010427	268
ENSPTRG00000010428	45
ENSPTRG00000010429	248
ENSPTRG00000010430	0
ENSPTRG00000010433	0
ENSPTRG00000010442	1
ENSPTRG00000010444	84
ENSPTRG00000010445	215
ENSPTRG00000010447	134
ENSPTRG00000010448	1
ENSPTRG00000010449	373
ENSPTRG00000010450	220
ENSPTRG00000010451	396
ENSPTRG00000010452	4205
ENSPTRG00000010453	2435
ENSPTRG00000010454	639
ENSPTRG00000010455	0
ENSPTRG00000010457	993
ENSPTRG00000010458	5
ENSPTRG00000010459	257
ENSPTRG00000010460	811
ENSPTRG00000010461	0
ENSPTRG00000010462	531
ENSPTRG00000010463	15
ENSPTRG00000010464	1493
ENSPTRG00000010465	425
ENSPTRG00000010466	327
ENSPTRG00000010467	52
ENSPTRG00000010468	481
ENSPTRG00000010469	1287
ENSPTRG00000010470	1395
ENSPTRG00000010473	992
ENSPTRG00000010475	155
ENSPTRG00000010476	300
ENSPTRG00000010477	1259
ENSPTRG00000010478	39
ENSPTRG00000010479	1236
ENSPTRG00000010480	2189
ENSPTRG00000010481	573
ENSPTRG00000010484	117
ENSPTRG00000010485	499
ENSPTRG00000010486	125
ENSPTRG00000010487	151
ENSPTRG00000010488	2426
ENSPTRG00000010490	39
ENSPTRG00000010491	29
ENSPTRG00000010492	199
ENSPTRG00000010493	88
ENSPTRG00000010494	13
ENSPTRG00000010495	6
ENSPTRG00000010497	504
ENSPTRG00000010498	584
ENSPTRG00000010502	46
ENSPTRG00000010504	25
ENSPTRG00000010505	1170
ENSPTRG00000010506	1469
ENSPTRG00000010507	221
ENSPTRG00000010508	740
ENSPTRG00000010511	11
ENSPTRG00000010512	794
ENSPTRG00000010513	6
ENSPTRG00000010515	136
ENSPTRG00000010517	124
ENSPTRG00000010519	35
ENSPTRG00000010521	612
ENSPTRG00000010522	14
ENSPTRG00000010523	25
ENSPTRG00000010525	23
ENSPTRG00000010526	33
ENSPTRG00000010530	138
ENSPTRG00000010531	442
ENSPTRG00000010532	170
ENSPTRG00000010533	266
ENSPTRG00000010534	125
ENSPTRG00000010535	3919
ENSPTRG00000010536	2358
ENSPTRG00000010537	945
ENSPTRG00000010538	14
ENSPTRG00000010539	271
ENSPTRG00000010541	3153
ENSPTRG00000010542	3
ENSPTRG00000010543	287
ENSPTRG00000010545	2655
ENSPTRG00000010546	164
ENSPTRG00000010547	2
ENSPTRG00000010548	179
ENSPTRG00000010549	12
ENSPTRG00000010550	738
ENSPTRG00000010551	2709
ENSPTRG00000010552	2446
ENSPTRG00000010553	633
ENSPTRG00000010554	11
ENSPTRG00000010555	4235
ENSPTRG00000010557	460
ENSPTRG00000010558	2111
ENSPTRG00000010559	372
ENSPTRG00000010561	3601
ENSPTRG00000010562	342
ENSPTRG00000010563	443
ENSPTRG00000010565	786
ENSPTRG00000010567	96
ENSPTRG00000010568	65
ENSPTRG00000010569	49
ENSPTRG00000010571	205
ENSPTRG00000010572	19
ENSPTRG00000010573	190
ENSPTRG00000010574	111
ENSPTRG00000010576	0
ENSPTRG00000010578	40
ENSPTRG00000010579	82
ENSPTRG00000010581	73
ENSPTRG00000010582	5
ENSPTRG00000010583	169
ENSPTRG00000010585	120
ENSPTRG00000010586	3
ENSPTRG00000010588	8586
ENSPTRG00000010589	0
ENSPTRG00000010590	0
ENSPTRG00000010591	322
ENSPTRG00000010593	2257
ENSPTRG00000010594	1297
ENSPTRG00000010595	850
ENSPTRG00000010596	785
ENSPTRG00000010597	0
ENSPTRG00000010598	1
ENSPTRG00000010599	0
ENSPTRG00000010601	7
ENSPTRG00000010604	0
ENSPTRG00000010605	0
ENSPTRG00000010609	311
ENSPTRG00000010610	0
ENSPTRG00000010612	0
ENSPTRG00000010613	29
ENSPTRG00000010614	173
ENSPTRG00000010617	120
ENSPTRG00000010618	2
ENSPTRG00000010619	2015
ENSPTRG00000010620	396
ENSPTRG00000010621	902
ENSPTRG00000010622	862
ENSPTRG00000010624	1
ENSPTRG00000010625	4
ENSPTRG00000010627	1
ENSPTRG00000010628	5
ENSPTRG00000010629	0
ENSPTRG00000010632	1
ENSPTRG00000010634	31
ENSPTRG00000010637	79
ENSPTRG00000010639	411
ENSPTRG00000010640	0
ENSPTRG00000010641	1340
ENSPTRG00000010642	586
ENSPTRG00000010643	107
ENSPTRG00000010644	763
ENSPTRG00000010645	1
ENSPTRG00000010646	59
ENSPTRG00000010647	1077
ENSPTRG00000010648	912
ENSPTRG00000010649	155
ENSPTRG00000010650	517
ENSPTRG00000010651	47
ENSPTRG00000010653	62
ENSPTRG00000010654	2090
ENSPTRG00000010657	26
ENSPTRG00000010658	345
ENSPTRG00000010659	66
ENSPTRG00000010660	446
ENSPTRG00000010661	132
ENSPTRG00000010664	1520
ENSPTRG00000010665	40
ENSPTRG00000010666	2028
ENSPTRG00000010669	700
ENSPTRG00000010670	273
ENSPTRG00000010671	27
ENSPTRG00000010672	57
ENSPTRG00000010673	162
ENSPTRG00000010675	1
ENSPTRG00000010676	708
ENSPTRG00000010677	158
ENSPTRG00000010680	158
ENSPTRG00000010681	332
ENSPTRG00000010682	1599
ENSPTRG00000010683	613
ENSPTRG00000010684	0
ENSPTRG00000010685	79
ENSPTRG00000010686	1062
ENSPTRG00000010687	4
ENSPTRG00000010688	1346
ENSPTRG00000010689	466
ENSPTRG00000010690	559
ENSPTRG00000010692	12
ENSPTRG00000010693	932
ENSPTRG00000010694	349
ENSPTRG00000010695	28
ENSPTRG00000010696	164
ENSPTRG00000010697	8576
ENSPTRG00000010699	59
ENSPTRG00000010700	27
ENSPTRG00000010703	12
ENSPTRG00000010707	4
ENSPTRG00000010708	15
ENSPTRG00000010710	125
ENSPTRG00000010711	263
ENSPTRG00000010712	7932
ENSPTRG00000010713	2607
ENSPTRG00000010715	645
ENSPTRG00000010716	433
ENSPTRG00000010717	12613
ENSPTRG00000010718	496
ENSPTRG00000010719	361
ENSPTRG00000010720	4
ENSPTRG00000010721	1305
ENSPTRG00000010723	985
ENSPTRG00000010725	624
ENSPTRG00000010726	271
ENSPTRG00000010727	1277
ENSPTRG00000010728	233
ENSPTRG00000010729	563
ENSPTRG00000010730	242
ENSPTRG00000010731	30
ENSPTRG00000010732	111
ENSPTRG00000010733	79
ENSPTRG00000010734	2469
ENSPTRG00000010736	27
ENSPTRG00000010737	733
ENSPTRG00000010738	1000
ENSPTRG00000010739	16
ENSPTRG00000010741	0
ENSPTRG00000010742	0
ENSPTRG00000010743	0
ENSPTRG00000010744	4
ENSPTRG00000010745	37
ENSPTRG00000010746	56
ENSPTRG00000010747	818
ENSPTRG00000010750	285
ENSPTRG00000010752	0
ENSPTRG00000010755	283
ENSPTRG00000010757	0
ENSPTRG00000010758	18
ENSPTRG00000010760	22
ENSPTRG00000010765	28
ENSPTRG00000010768	0
ENSPTRG00000010773	1
ENSPTRG00000010777	370
ENSPTRG00000010778	740
ENSPTRG00000010779	255
ENSPTRG00000010780	37
ENSPTRG00000010781	907
ENSPTRG00000010782	81
ENSPTRG00000010784	425
ENSPTRG00000010786	501
ENSPTRG00000010788	682
ENSPTRG00000010789	344
ENSPTRG00000010790	288
ENSPTRG00000010791	510
ENSPTRG00000010792	613
ENSPTRG00000010795	9
ENSPTRG00000010796	12
ENSPTRG00000010797	56
ENSPTRG00000010798	19
ENSPTRG00000010801	51
ENSPTRG00000010803	180
ENSPTRG00000010804	14
ENSPTRG00000010806	2105
ENSPTRG00000010807	112
ENSPTRG00000010809	475
ENSPTRG00000010810	124
ENSPTRG00000010811	419
ENSPTRG00000010813	725
ENSPTRG00000010815	354
ENSPTRG00000010816	4449
ENSPTRG00000010817	75
ENSPTRG00000010818	1232
ENSPTRG00000010819	203
ENSPTRG00000010820	32
ENSPTRG00000010821	277
ENSPTRG00000010822	270
ENSPTRG00000010823	26
ENSPTRG00000010824	354
ENSPTRG00000010825	5151
ENSPTRG00000010826	41
ENSPTRG00000010829	13
ENSPTRG00000010830	1219
ENSPTRG00000010832	0
ENSPTRG00000010833	108
ENSPTRG00000010834	0
ENSPTRG00000010835	91
ENSPTRG00000010836	725
ENSPTRG00000010837	28
ENSPTRG00000010840	57
ENSPTRG00000010841	12
ENSPTRG00000010842	0
ENSPTRG00000010844	1
ENSPTRG00000010845	0
ENSPTRG00000010847	0
ENSPTRG00000010848	20
ENSPTRG00000010849	227
ENSPTRG00000010850	12
ENSPTRG00000010851	223
ENSPTRG00000010852	660
ENSPTRG00000010854	850
ENSPTRG00000010855	48
ENSPTRG00000010857	16
ENSPTRG00000010858	688
ENSPTRG00000010859	10
ENSPTRG00000010860	182
ENSPTRG00000010861	195
ENSPTRG00000010864	644
ENSPTRG00000010865	63
ENSPTRG00000010866	2430
ENSPTRG00000010869	8
ENSPTRG00000010872	2
ENSPTRG00000010873	6901
ENSPTRG00000010874	69
ENSPTRG00000010875	14
ENSPTRG00000010876	138
ENSPTRG00000010877	345
ENSPTRG00000010878	7
ENSPTRG00000010880	15248
ENSPTRG00000010882	39
ENSPTRG00000010884	0
ENSPTRG00000010885	253
ENSPTRG00000010886	1471
ENSPTRG00000010887	3958
ENSPTRG00000010888	344
ENSPTRG00000010893	14
ENSPTRG00000010894	103
ENSPTRG00000010896	543
ENSPTRG00000010898	205
ENSPTRG00000010900	51
ENSPTRG00000010903	12
ENSPTRG00000010905	154
ENSPTRG00000010906	55
ENSPTRG00000010907	826
ENSPTRG00000010908	141
ENSPTRG00000010909	329
ENSPTRG00000010910	70
ENSPTRG00000010912	911
ENSPTRG00000010913	71
ENSPTRG00000010917	309
ENSPTRG00000010920	1424
ENSPTRG00000010921	0
ENSPTRG00000010923	332
ENSPTRG00000010924	39
ENSPTRG00000010925	19
ENSPTRG00000010926	0
ENSPTRG00000010927	0
ENSPTRG00000010928	1
ENSPTRG00000010929	2
ENSPTRG00000010930	0
ENSPTRG00000010931	159
ENSPTRG00000010933	43
ENSPTRG00000010934	441
ENSPTRG00000010935	2967
ENSPTRG00000010936	13
ENSPTRG00000010938	0
ENSPTRG00000010939	3
ENSPTRG00000010940	255
ENSPTRG00000010941	1895
ENSPTRG00000010942	64
ENSPTRG00000010945	1666
ENSPTRG00000010946	126
ENSPTRG00000010947	198
ENSPTRG00000010948	384
ENSPTRG00000010950	218
ENSPTRG00000010951	90
ENSPTRG00000010952	929
ENSPTRG00000010953	1
ENSPTRG00000010954	1
ENSPTRG00000010957	1
ENSPTRG00000010958	11
ENSPTRG00000010959	945
ENSPTRG00000010960	80
ENSPTRG00000010961	1714
ENSPTRG00000010964	714
ENSPTRG00000010966	1099
ENSPTRG00000010968	98
ENSPTRG00000010969	38
ENSPTRG00000010970	1647
ENSPTRG00000010971	1570
ENSPTRG00000010973	410
ENSPTRG00000010975	1
ENSPTRG00000010977	4
ENSPTRG00000010979	0
ENSPTRG00000010981	684
ENSPTRG00000010982	88
ENSPTRG00000010984	43
ENSPTRG00000010986	612
ENSPTRG00000010987	91
ENSPTRG00000010988	111
ENSPTRG00000010989	2009
ENSPTRG00000010991	66
ENSPTRG00000010992	1038
ENSPTRG00000010993	172
ENSPTRG00000010994	6723
ENSPTRG00000010995	903
ENSPTRG00000010996	17
ENSPTRG00000010999	178
ENSPTRG00000011000	2814
ENSPTRG00000011001	68
ENSPTRG00000011002	625
ENSPTRG00000011003	1493
ENSPTRG00000011004	260
ENSPTRG00000011005	196
ENSPTRG00000011006	81
ENSPTRG00000011007	411
ENSPTRG00000011008	0
ENSPTRG00000011010	15
ENSPTRG00000011014	0
ENSPTRG00000011015	0
ENSPTRG00000011016	1
ENSPTRG00000011017	18
ENSPTRG00000011018	265
ENSPTRG00000011019	1808
ENSPTRG00000011020	222
ENSPTRG00000011021	90
ENSPTRG00000011024	176
ENSPTRG00000011025	198
ENSPTRG00000011026	4
ENSPTRG00000011028	22
ENSPTRG00000011029	0
ENSPTRG00000011030	1
ENSPTRG00000011031	0
ENSPTRG00000011032	7
ENSPTRG00000011033	0
ENSPTRG00000011035	3
ENSPTRG00000011036	0
ENSPTRG00000011037	10
ENSPTRG00000011038	6
ENSPTRG00000011039	348
ENSPTRG00000011040	1060
ENSPTRG00000011041	9687
ENSPTRG00000011042	1115
ENSPTRG00000011044	266
ENSPTRG00000011045	88
ENSPTRG00000011046	663
ENSPTRG00000011049	4180
ENSPTRG00000011051	1159
ENSPTRG00000011052	377
ENSPTRG00000011053	92
ENSPTRG00000011054	1432
ENSPTRG00000011055	1569
ENSPTRG00000011057	0
ENSPTRG00000011058	162
ENSPTRG00000011060	11
ENSPTRG00000011061	22
ENSPTRG00000011063	0
ENSPTRG00000011067	0
ENSPTRG00000011072	12
ENSPTRG00000011078	18
ENSPTRG00000011079	2
ENSPTRG00000011080	39
ENSPTRG00000011082	80
ENSPTRG00000011083	144
ENSPTRG00000011084	184
ENSPTRG00000011087	108
ENSPTRG00000011089	1331
ENSPTRG00000011090	2792
ENSPTRG00000011091	14
ENSPTRG00000011092	13
ENSPTRG00000011093	380
ENSPTRG00000011094	54
ENSPTRG00000011096	38
ENSPTRG00000011097	32
ENSPTRG00000011098	172
ENSPTRG00000011099	17
ENSPTRG00000011100	76
ENSPTRG00000011102	90
ENSPTRG00000011103	104
ENSPTRG00000011105	577
ENSPTRG00000011108	266
ENSPTRG00000011109	98
ENSPTRG00000011110	137
ENSPTRG00000011111	102
ENSPTRG00000011112	67
ENSPTRG00000011113	83
ENSPTRG00000011116	73
ENSPTRG00000011117	119
ENSPTRG00000011119	413
ENSPTRG00000011120	33
ENSPTRG00000011122	98
ENSPTRG00000011123	7
ENSPTRG00000011124	132
ENSPTRG00000011125	76
ENSPTRG00000011126	918
ENSPTRG00000011127	4676
ENSPTRG00000011128	22
ENSPTRG00000011131	2553
ENSPTRG00000011133	38
ENSPTRG00000011136	11
ENSPTRG00000011139	1176
ENSPTRG00000011141	28
ENSPTRG00000011143	43
ENSPTRG00000011144	8
ENSPTRG00000011145	1461
ENSPTRG00000011147	5
ENSPTRG00000011148	78
ENSPTRG00000011149	163
ENSPTRG00000011150	60
ENSPTRG00000011151	22
ENSPTRG00000011152	729
ENSPTRG00000011162	1027
ENSPTRG00000011163	194
ENSPTRG00000011165	1467
ENSPTRG00000011166	1355
ENSPTRG00000011168	5
ENSPTRG00000011169	886
ENSPTRG00000011170	1
ENSPTRG00000011171	570
ENSPTRG00000011172	0
ENSPTRG00000011173	371
ENSPTRG00000011175	22
ENSPTRG00000011176	3
ENSPTRG00000011179	181
ENSPTRG00000011180	355
ENSPTRG00000011181	1133
ENSPTRG00000011182	17
ENSPTRG00000011183	4394
ENSPTRG00000011185	43431
ENSPTRG00000011186	1
ENSPTRG00000011190	148
ENSPTRG00000011192	1748
ENSPTRG00000011194	11
ENSPTRG00000011197	1373
ENSPTRG00000011198	518
ENSPTRG00000011199	229
ENSPTRG00000011200	572
ENSPTRG00000011201	4
ENSPTRG00000011202	0
ENSPTRG00000011203	0
ENSPTRG00000011204	0
ENSPTRG00000011207	348
ENSPTRG00000011208	967
ENSPTRG00000011209	5320
ENSPTRG00000011210	146
ENSPTRG00000011211	5417
ENSPTRG00000011212	35
ENSPTRG00000011213	4
ENSPTRG00000011214	0
ENSPTRG00000011215	0
ENSPTRG00000011216	0
ENSPTRG00000011217	0
ENSPTRG00000011219	0
ENSPTRG00000011220	0
ENSPTRG00000011221	1
ENSPTRG00000011222	2
ENSPTRG00000011223	377
ENSPTRG00000011225	161
ENSPTRG00000011226	733
ENSPTRG00000011228	28
ENSPTRG00000011229	18
ENSPTRG00000011230	24
ENSPTRG00000011232	152
ENSPTRG00000011233	6
ENSPTRG00000011234	1129
ENSPTRG00000011236	163
ENSPTRG00000011237	102
ENSPTRG00000011238	610
ENSPTRG00000011240	1566
ENSPTRG00000011241	38
ENSPTRG00000011243	8
ENSPTRG00000011245	1673
ENSPTRG00000011246	160
ENSPTRG00000011247	533
ENSPTRG00000011248	7342
ENSPTRG00000011250	72
ENSPTRG00000011251	4
ENSPTRG00000011253	103
ENSPTRG00000011254	289
ENSPTRG00000011255	53
ENSPTRG00000011257	0
ENSPTRG00000011258	230
ENSPTRG00000011259	98
ENSPTRG00000011260	19
ENSPTRG00000011261	798
ENSPTRG00000011262	13
ENSPTRG00000011264	2047
ENSPTRG00000011266	148
ENSPTRG00000011267	90
ENSPTRG00000011268	5076
ENSPTRG00000011269	292
ENSPTRG00000011270	182
ENSPTRG00000011271	2
ENSPTRG00000011272	0
ENSPTRG00000011274	0
ENSPTRG00000011277	4082
ENSPTRG00000011278	497
ENSPTRG00000011280	2905
ENSPTRG00000011284	11
ENSPTRG00000011286	6
ENSPTRG00000011288	0
ENSPTRG00000011289	0
ENSPTRG00000011290	0
ENSPTRG00000011292	0
ENSPTRG00000011293	0
ENSPTRG00000011294	21894
ENSPTRG00000011295	283
ENSPTRG00000011296	43
ENSPTRG00000011297	46
ENSPTRG00000011298	151
ENSPTRG00000011299	328
ENSPTRG00000011303	24
ENSPTRG00000011304	291
ENSPTRG00000011305	2
ENSPTRG00000011306	672
ENSPTRG00000011307	109
ENSPTRG00000011308	1612
ENSPTRG00000011309	283
ENSPTRG00000011310	19
ENSPTRG00000011313	637
ENSPTRG00000011314	8
ENSPTRG00000011315	1259
ENSPTRG00000011318	132
ENSPTRG00000011319	571
ENSPTRG00000011321	992
ENSPTRG00000011323	265
ENSPTRG00000011325	534
ENSPTRG00000011326	865
ENSPTRG00000011327	276
ENSPTRG00000011328	12
ENSPTRG00000011329	11
ENSPTRG00000011330	249
ENSPTRG00000011331	212
ENSPTRG00000011332	0
ENSPTRG00000011333	831
ENSPTRG00000011335	3
ENSPTRG00000011337	1024
ENSPTRG00000011338	41
ENSPTRG00000011342	407
ENSPTRG00000011343	759
ENSPTRG00000011345	425
ENSPTRG00000011346	4019
ENSPTRG00000011349	1241
ENSPTRG00000011350	240
ENSPTRG00000011352	22
ENSPTRG00000011354	8
ENSPTRG00000011356	1
ENSPTRG00000011358	1
ENSPTRG00000011359	0
ENSPTRG00000011360	2
ENSPTRG00000011362	96
ENSPTRG00000011366	0
ENSPTRG00000011367	24
ENSPTRG00000011368	0
ENSPTRG00000011369	1
ENSPTRG00000011370	0
ENSPTRG00000011371	87
ENSPTRG00000011374	6
ENSPTRG00000011375	1
ENSPTRG00000011377	503
ENSPTRG00000011378	31
ENSPTRG00000011379	672
ENSPTRG00000011380	19
ENSPTRG00000011381	2
ENSPTRG00000011382	0
ENSPTRG00000011383	75
ENSPTRG00000011384	138
ENSPTRG00000011388	4
ENSPTRG00000011389	240
ENSPTRG00000011392	4
ENSPTRG00000011394	104
ENSPTRG00000011395	7
ENSPTRG00000011398	26
ENSPTRG00000011402	153
ENSPTRG00000011403	258
ENSPTRG00000011406	5303
ENSPTRG00000011409	1
ENSPTRG00000011412	19
ENSPTRG00000011413	19
ENSPTRG00000011417	23
ENSPTRG00000011418	95
ENSPTRG00000011420	531
